sample_id,seeker_id,dialogue_id,split,relationship_label,gold_action,relationship_source,confidence,rationale,is_synthetic,intensity,ltp_signal,sti_signal,original_context,modified_context
9439/7/78418,466,9439,train,Consistent,Fuse,weak_rule,0.914,aligned genres (sim=0.83),False,0,Action:0.29; Sci-Fi:0.18; Adventure:0.16,Action:0.67; Adventure:0.17; Sci-Fi:0.17,Recommender: have seen that movie | Seeker: Okay. Which other movie like this can you recommend. I am really planing to see Black Panther (2018)  very soon | Recommender: that is a very good movie what about Iron Man  (2008) | Seeker: I have seen that and it is very interesting,
9439/8/136632,466,9439,train,Consistent,Fuse,weak_rule,0.914,aligned genres (sim=0.83),False,0,Action:0.29; Sci-Fi:0.18; Adventure:0.16,Action:0.67; Adventure:0.17; Sci-Fi:0.17,Seeker: Okay. Which other movie like this can you recommend. I am really planing to see Black Panther (2018)  very soon | Recommender: that is a very good movie what about Iron Man  (2008) | Seeker: I have seen that and it is very interesting | Recommender: then what about the The Avengers  (2012),
9443/7/114341,485,9443,train,Override,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.10),False,0,Horror:0.21; Drama:0.15; Adventure:0.12,Comedy:0.83; Romance:0.17,Seeker: I am doing fine how are you doing tonight? | Recommender: yes i am doing good | Seeker: i am looking for some comedy films like Hangover (2010) or Four Weddings and a Funeral (1994) | Seeker: Could you recommend a good comedy film for me?,
9443/11/170037,485,9443,train,Override,Prioritize_STI,weak_rule,0.75,opposing genres (sim=0.10),False,0,Horror:0.21; Drama:0.15; Adventure:0.12,Comedy:0.83; Romance:0.17,Recommender: what about the movie Baywatch  (2017) have you seen it | Seeker: I heard about it. It seems like a fun film but the review wasn't that great | Seeker: but I am inclined to check it out | Seeker: Do you have another suggestion?,
9443/13/204331,485,9443,train,Conflict,Prioritize_STI,weak_rule,0.636,opposing genres (sim=0.14),False,0,Horror:0.21; Drama:0.15; Adventure:0.12,Comedy:0.70; Romance:0.30,Seeker: but I am inclined to check it out | Seeker: Do you have another suggestion? | Recommender: what about the movie The Big Sick (2017) | Seeker: Hmmm. i have not heard of The Big Sick (2017) . It sounds like a rom com film?,
9462/6/204644,485,9462,train,Complement,Fuse,weak_rule,0.685,STI adds new genre (sim=0.38),False,0,Sci-Fi:0.14; Drama:0.11; Romance:0.11,Mystery:0.39; Fantasy:0.33; Drama:0.14,Recommender: i am fine how are you | Seeker: I am searching for a mystery film like The Talented Mr. Ripley  (1999) or The Girl with the Dragon Tattoo  (2009) | Seeker: I am doing fine thank you | Seeker: Do you have any suggestion?,
9462/6/151299,485,9462,train,Complement,Fuse,weak_rule,0.685,STI adds new genre (sim=0.38),False,0,Sci-Fi:0.14; Drama:0.11; Romance:0.11,Mystery:0.39; Fantasy:0.33; Drama:0.14,Recommender: i am fine how are you | Seeker: I am searching for a mystery film like The Talented Mr. Ripley  (1999) or The Girl with the Dragon Tattoo  (2009) | Seeker: I am doing fine thank you | Seeker: Do you have any suggestion?,
9466/6/187028,485,9466,train,Complement,Fuse,weak_rule,0.755,STI adds new genre (sim=0.15),False,0,Adventure:0.12; Fantasy:0.11; Drama:0.10,Horror:0.88; Mystery:0.12,Seeker: great thank you! | Recommender: what kind of movies do you like? | Seeker: I'm looking for horror films like The Shining  (1980) or The Exorcist  (1973). | Seeker: Could you recommend films similar to these?,
9466/6/204729,485,9466,train,Complement,Fuse,weak_rule,0.755,STI adds new genre (sim=0.15),False,0,Adventure:0.12; Fantasy:0.11; Drama:0.10,Horror:0.88; Mystery:0.12,Seeker: great thank you! | Recommender: what kind of movies do you like? | Seeker: I'm looking for horror films like The Shining  (1980) or The Exorcist  (1973). | Seeker: Could you recommend films similar to these?,
9477/3/204794,327,9477,train,Consistent,Fuse,weak_rule,0.796,aligned genres (sim=0.59),False,0,Horror:0.23; Drama:0.21; Sci-Fi:0.15,Horror:1.00,Recommender: Hello how are you? | Seeker: Hi. I am looking for a good scary movie. | Seeker: I liked the new It  (2017) .,
9477/5/189226,327,9477,train,Consistent,Fuse,weak_rule,0.796,aligned genres (sim=0.59),False,0,Horror:0.23; Drama:0.21; Sci-Fi:0.15,Horror:1.00,Seeker: Hi. I am looking for a good scary movie. | Seeker: I liked the new It  (2017) . | Recommender: Great. It  (2017) is a great horror film. Have you seen the original It (1990) ? | Seeker: I have and I liked it.,
9477/9/184418,327,9477,train,Consistent,Fuse,weak_rule,0.796,aligned genres (sim=0.59),False,0,Horror:0.23; Drama:0.21; Sci-Fi:0.15,Horror:1.00,Recommender: Good. How about The Autopsy of Jane Doe (2016) ? | Seeker: No I haven't seen that | Recommender: The Autopsy of Jane Doe (2016) is about the autopsy of an unnamed victim. You should check it out. It scared my wits out | Seeker: I will check it out thank you.,
9482/6/193168,502,9482,train,Conflict,Prioritize_STI,weak_rule,0.643,opposing genres (sim=0.13),False,0,Horror:0.49; Thriller:0.19; Action:0.10,Action:0.50; Comedy:0.50,Recommender: Hello I am well. | Recommender: How may I help you | Seeker: can you suggest some jackie chan movies like The Tuxedo (2002) | Seeker: i have seen it and like it,
9482/8/101399,502,9482,train,Conflict,Prioritize_STI,weak_rule,0.643,opposing genres (sim=0.13),False,0,Horror:0.49; Thriller:0.19; Action:0.10,Action:0.50; Comedy:0.50,Seeker: can you suggest some jackie chan movies like The Tuxedo (2002) | Seeker: i have seen it and like it | Recommender: Have you seen Rush Hour  (1998) ? It is a great Jackie Chan movie. | Seeker: yes i have seen it,
9482/12/145723,502,9482,train,Conflict,Prioritize_STI,weak_rule,0.587,opposing genres (sim=0.20),False,0,Horror:0.49; Thriller:0.19; Action:0.10,Action:0.38; Comedy:0.38; Crime:0.12,"Recommender: Drunken Master (1978) is one of his earliest films and it is a classic. | Seeker: i have seen his movie named Police Story 2  (2007) too it wasa nice i liked it | Seeker: yes , i have seen Drunken Master (1978) | Seeker: any new movies that has been released",
9489/6/91332,431,9489,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Comedy:0.40; Fantasy:0.12; Drama:0.11,,"Seeker: Hey there, I'm good! | Recommender: what kind of movies do you like to see? | Seeker: I'm looking for movies with heists like Reservoir Dogs (1992) | Seeker: Or maybe even like in Point Break (1991).",
9489/8/166069,431,9489,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Comedy:0.40; Fantasy:0.12; Drama:0.11,,Seeker: I'm looking for movies with heists like Reservoir Dogs (1992) | Seeker: Or maybe even like in Point Break (1991). | Recommender: then you have seen the movie Pulp Fiction (1994) | Seeker: I have and watch it once a year!,
9502/3/205266,503,9502,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:1.00,Recommender: HELLO | Recommender: WHAT KIND OF MOVIES DO YOU LIKE | Seeker: hello could you suggest a good horror movie,
9502/5/115463,503,9502,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:1.00,Recommender: WHAT KIND OF MOVIES DO YOU LIKE | Seeker: hello could you suggest a good horror movie | Recommender: HAVE YOU SEEN Annabelle: Creation (2017) | Recommender: THATS A GOOD MOVIE,
9502/6/204729,503,9502,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:1.00,Seeker: hello could you suggest a good horror movie | Recommender: HAVE YOU SEEN Annabelle: Creation (2017) | Recommender: THATS A GOOD MOVIE | Recommender: OR MAYBE SOMETHING A LITTLE OLDER LIKE Saw  (2004),
9502/8/178441,503,9502,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Horror:1.00,Recommender: THATS A GOOD MOVIE | Recommender: OR MAYBE SOMETHING A LITTLE OLDER LIKE Saw  (2004) | Recommender: I REALLY LIKE THE Cult of Chucky (2017) | Seeker: I love the movies of saw so susensful,
9519/5/197888,421,9519,train,Conflict,Prioritize_STI,weak_rule,0.748,opposing genres (sim=0.00),False,0,Comedy:0.78; Romance:0.16; Drama:0.03,Children:0.50; Documentary:0.50,Seeker: Hello | Seeker: I'm interested in seeing a LGBT film | Seeker: I really liked The Kids Are Alright  (1979) | Seeker: and Blue Is the Warmest Colour (2013),
9519/6/176499,421,9519,train,Conflict,Prioritize_STI,weak_rule,0.748,opposing genres (sim=0.00),False,0,Comedy:0.78; Romance:0.16; Drama:0.03,Children:0.50; Documentary:0.50,Seeker: I'm interested in seeing a LGBT film | Seeker: I really liked The Kids Are Alright  (1979) | Seeker: and Blue Is the Warmest Colour (2013) | Recommender: Have you seen Boys Don't Cry  (1999)? It's really great.,
9523/5/167847,421,9523,train,Conflict,Prioritize_STI,weak_rule,0.663,opposing genres (sim=0.11),False,0,Comedy:0.55; Drama:0.17; Romance:0.15,Children:0.50; Documentary:0.50,Recommender: Hello | Seeker: I'm interested in seeing an LGBT film | Seeker: I really liked The Kids Are Alright  (1979) | Seeker: and Blue Is the Warmest Colour (2013),
9523/7/197888,421,9523,train,Conflict,Prioritize_STI,weak_rule,0.663,opposing genres (sim=0.11),False,0,Comedy:0.55; Drama:0.17; Romance:0.15,Children:0.50; Documentary:0.50,Seeker: I really liked The Kids Are Alright  (1979) | Seeker: and Blue Is the Warmest Colour (2013) | Recommender: Have you seen Brokeback Mountain (2005) ? It is very good. | Seeker: yeah that was a good on e,
9527/5/101264,338,9527,train,Complement,Fuse,weak_rule,0.792,STI adds new genre (sim=0.03),False,0,Crime:0.27; Thriller:0.22; Horror:0.18,Sci-Fi:0.81; Action:0.06; Adventure:0.06,Recommender: Hello | Recommender: what type of movie are you interested in? | Seeker: Do you know any good classic Sci-Fi movies?  Something like Star Trek  (2009)  or Star Wars  (1977) ?  I like both of those. | Recommender: alright let me see what I can think of,
9527/9/204974,338,9527,train,Complement,Fuse,weak_rule,0.794,STI adds new genre (sim=0.02),False,0,Crime:0.27; Thriller:0.22; Horror:0.18,Sci-Fi:0.88; Adventure:0.07; Action:0.03,"Recommender: how about Inception (2010) ? | Seeker: Of course, I meant to say Star Trek: The Motion Picture (1979) | Seeker: I saw that and loved it | Recommender: how about something new",
9546/6/122278,505,9546,train,Uncertain,Ask_Clarification,weak_rule,0.9,no STI genre evidence and no usable LTP,False,0,,,Seeker: *there | Recommender: What you looking to watch today? | Seeker: I was talking earlier about the movie Prometheus  (2012)  did you see it? | Seeker: Although you have to be in the right mood.,
9546/9/111540,505,9546,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Sci-Fi:1.00,"Seeker: Although you have to be in the right mood. | Recommender: Awesome, did you see Alien: Covenant (2017)? And yeah the mood is important | Seeker: No!  I missed that.  I definitely like the old Aliens  (1986) | Seeker: Are you looking to watch anything today?",
9546/9/163215,505,9546,train,Uncertain,Prioritize_STI,weak_rule,0.6,"cold seeker: no cross-session LTP, STI available",False,0,,Sci-Fi:1.00,"Seeker: Although you have to be in the right mood. | Recommender: Awesome, did you see Alien: Covenant (2017)? And yeah the mood is important | Seeker: No!  I missed that.  I definitely like the old Aliens  (1986) | Seeker: Are you looking to watch anything today?",
9546/20/110291,505,9546,train,Uncertain,Ask_Clarification,weak_rule,0.9,no STI genre evidence and no usable LTP,False,0,,,Seeker: Ya The Post (2017) is really great.  I recommend | Seeker: Great acting of course. | Recommender: I'll have to go see both of those | Seeker: Speaking of The Post (2017)  do you have a favorite Tom Hanks movie?,
9546/20/126305,505,9546,train,Uncertain,Ask_Clarification,weak_rule,0.9,no STI genre evidence and no usable LTP,False,0,,,Seeker: Ya The Post (2017) is really great.  I recommend | Seeker: Great acting of course. | Recommender: I'll have to go see both of those | Seeker: Speaking of The Post (2017)  do you have a favorite Tom Hanks movie?,
9549/5/150887,485,9549,train,Complement,Fuse,weak_rule,0.752,STI adds new genre (sim=0.16),False,0,Comedy:0.30; Action:0.13; Crime:0.09,Sci-Fi:0.76; Action:0.10; Thriller:0.06,Seeker: Hello how are you? | Recommender: what kind of movie are you looking for this morning? | Seeker: I am looking for sci fi films like Blade Runner (1982) and Aliens  (1986) | Seeker: Could you recommend a few films like these?,
9549/7/99276,485,9549,train,Complement,Fuse,weak_rule,0.752,STI adds new genre (sim=0.16),False,0,Comedy:0.30; Action:0.13; Crime:0.09,Sci-Fi:0.76; Action:0.10; Thriller:0.06,Seeker: I am looking for sci fi films like Blade Runner (1982) and Aliens  (1986) | Seeker: Could you recommend a few films like these? | Recommender: I've heard good things bout Ender's Game  (2013) | Seeker: Yes I have seen Ender's Game  (2013) already,
9549/9/182674,485,9549,train,Complement,Fuse,weak_rule,0.752,STI adds new genre (sim=0.16),False,0,Comedy:0.30; Action:0.13; Crime:0.09,Sci-Fi:0.76; Action:0.10; Thriller:0.06,Recommender: I've heard good things bout Ender's Game  (2013) | Seeker: Yes I have seen Ender's Game  (2013) already | Recommender: Of course Star Wars  (1977) is always a classic | Seeker: it wasn't great but still fun,
9549/12/170376,485,9549,train,Complement,Fuse,weak_rule,0.765,STI adds new genre (sim=0.12),False,0,Comedy:0.30; Action:0.13; Crime:0.09,Sci-Fi:0.88; Action:0.05; Adventure:0.03,Seeker: it wasn't great but still fun | Recommender: Or Star Trek  (2009) | Seeker: I love Star Wars  (1977) ! and Star Trek  (2009). | Seeker: I haven't seen its sequel tho Star Trek Beyond (2016),
9557/6/136369,440,9557,train,Consistent,Fuse,weak_rule,0.819,aligned genres (sim=0.64),False,0,Drama:0.35; Comedy:0.19; Romance:0.16,Drama:0.42; Crime:0.25; Mystery:0.17,"Recommender: What kind of movies do you like? | Recommender: I'm doing well, and yourself? | Seeker: I'm looking for movies like Shutter Island  (2010) or Catch Me If You Can (2002) | Seeker: I'm doing good, enjoying the weather",
9557/7/152312,440,9557,train,Consistent,Fuse,weak_rule,0.819,aligned genres (sim=0.64),False,0,Drama:0.35; Comedy:0.19; Romance:0.16,Drama:0.42; Crime:0.25; Mystery:0.17,"Recommender: I'm doing well, and yourself? | Seeker: I'm looking for movies like Shutter Island  (2010) or Catch Me If You Can (2002) | Seeker: I'm doing good, enjoying the weather | Recommender: How about Gone Baby Gone (2007)?",
9557/14/144481,440,9557,train,Complement,Fuse,weak_rule,0.729,STI adds new genre (sim=0.24),False,0,Drama:0.35; Comedy:0.19; Romance:0.16,Thriller:0.60; Drama:0.15; Crime:0.10,"Seeker: is Gone Baby Gone (2007) suspenseful? | Recommender: a private detective (Casey Affleck) takes on the difficult task of searching for a kidnapped girl in Boston. During his investigation, he must deal with the girl's aunt, a disapproving lawman (Morgan Freeman). | Seeker: Oh I love Morgan Freeman, thanks i'll check that one out | Recommender: You're welcome.",
9573/5/77161,315,9573,train,Conflict,Prioritize_STI,weak_rule,0.663,opposing genres (sim=0.11),False,0,Comedy:0.33; Sci-Fi:0.13; Action:0.13,Horror:1.00,Seeker: Hey | Recommender: What type of movie are you interested in? | Seeker: Got any horror flicks like Annabelle: Creation (2017)? | Recommender: Horror flick fan - eh - cool,
9573/6/184951,315,9573,train,Conflict,Prioritize_STI,weak_rule,0.663,opposing genres (sim=0.11),False,0,Comedy:0.33; Sci-Fi:0.13; Action:0.13,Horror:1.00,Recommender: What type of movie are you interested in? | Seeker: Got any horror flicks like Annabelle: Creation (2017)? | Recommender: Horror flick fan - eh - cool | Recommender: How about A Nightmare on Elm Street (1984),
9573/8/113220,315,9573,train,Conflict,Prioritize_STI,weak_rule,0.663,opposing genres (sim=0.11),False,0,Comedy:0.33; Sci-Fi:0.13; Action:0.13,Horror:0.88; Thriller:0.12,Recommender: Horror flick fan - eh - cool | Recommender: How about A Nightmare on Elm Street (1984) | Recommender: Or Scream  (1996) | Seeker: I really enjoyed the A Nightmare on Elm Street (1984) films,
9573/11/185171,315,9573,train,Conflict,Prioritize_STI,weak_rule,0.659,opposing genres (sim=0.11),False,0,Comedy:0.33; Sci-Fi:0.13; Action:0.13,Horror:0.81; Thriller:0.14; Fantasy:0.06,Seeker: I really enjoyed the A Nightmare on Elm Street (1984) films | Recommender: Or The Orphanage  (2007) | Recommender: oops mistype | Seeker: The new one A Nightmare on Elm Street  (2010) was not too bad either but they left out Freddies personality.,
